lr,step,pass,epoch,dose,input_gap,nogram_gap,net_gap,train_benefit,val_penalty
0.0003,4100,12.166172106824925,13,1.21875,9.309185117483139,0.48190563917160034,8.827279478311539,2.605273813009262,6.222005665302277
0.0003,4150,12.31454005934718,13,1.23375,9.302801549434662,0.5074694752693176,8.795332074165344,2.60494202375412,6.190390050411224
0.0003,4200,12.462908011869436,13,1.2487499999999998,9.317528992891312,0.5042933225631714,8.81323567032814,2.6027734577655792,6.210462212562561
0.0003,4250,12.611275964391691,13,1.26375,9.392459005117416,0.5337924957275391,8.858666509389877,2.5993076264858246,6.259358882904053
0.0003,4300,12.759643916913946,13,1.2787499999999998,9.390222787857056,0.5521894693374634,8.838033318519592,2.6014442443847656,6.236589074134827
0.0003,4350,12.908011869436201,13,1.29375,9.48567546904087,0.5724253058433533,8.913250163197517,2.594391956925392,6.318858206272125
0.0003,4400,13.056379821958457,14,1.3087499999999999,9.63087184727192,0.4936025142669678,9.137269333004951,2.6696394234895706,6.467629909515381
0.0003,4450,13.204747774480712,14,1.32375,9.723735183477402,0.5764976739883423,9.14723750948906,2.581540435552597,6.565697073936462
0.0003,4500,13.353115727002967,14,1.3387499999999999,9.706149652600288,0.596118688583374,9.110030964016914,2.5953729897737503,6.514657974243164
0.0003,4550,13.501483679525222,14,1.3537499999999998,9.65389470756054,0.6325646638870239,9.021330043673515,2.5423489063978195,6.478981137275696
0.0003,4600,13.649851632047477,14,1.36875,9.816282778978348,0.5421337485313416,9.274149030447006,2.6560035049915314,6.618145525455475
0.0003,4650,13.798219584569733,14,1.3837499999999998,9.869480296969414,0.5442659854888916,9.325214311480522,2.6743356436491013,6.650878667831421
0.0003,4700,13.946587537091988,14,1.39875,9.948494300246239,0.6241375207901001,9.324356779456139,2.5982810109853745,6.726075768470764
0.0003,4750,14.094955489614243,15,1.4137499999999998,10.075097784399986,0.6715935468673706,9.403504237532616,2.572982057929039,6.830522179603577
0.0003,4800,14.243323442136498,15,1.42875,10.088626459240913,0.6326004862785339,9.45602597296238,2.610942915081978,6.845083057880402
0.0003,4850,14.391691394658753,15,1.4437499999999999,10.13731336593628,0.7630748152732849,9.374238550662994,2.483010768890381,6.8912277817726135
0.0003,4900,14.540059347181009,15,1.4587499999999998,10.140345305204391,0.6723097562789917,9.4680355489254,2.5787453353405,6.8892902135849
0.0003,4950,14.688427299703264,15,1.47375,10.20059959590435,0.5713982582092285,9.629201337695122,2.69249264895916,6.936708688735962
0.0003,5000,14.836795252225519,15,1.4887499999999998,10.312989234924316,0.7019399404525757,9.61104929447174,2.5675466060638428,7.043502688407898
0.0003,5050,14.985163204747774,15,1.50375,10.362351551651955,0.6807935237884521,9.681558027863503,2.600886717438698,7.080671310424805
0.0003,5100,15.13353115727003,16,1.5187499999999998,10.445636183023453,0.6750896573066711,9.770546525716782,2.607222229242325,7.163324296474457
0.0003,5150,15.281899109792285,16,1.53375,10.446872681379318,0.6505411267280579,9.79633155465126,2.6475546061992645,7.148776948451996
0.0003,5200,15.43026706231454,16,1.5487499999999998,10.344934150576591,0.7359050512313843,9.609029099345207,2.5704025477170944,7.038626551628113
0.0003,5250,15.578635014836795,16,1.56375,10.43967680633068,0.6638016700744629,9.775875136256218,2.616735026240349,7.159140110015869
0.0003,5300,15.72700296735905,16,1.5787499999999999,10.443898811936378,0.725119948387146,9.718778863549232,2.5691505819559097,7.149628281593323
0.0003,5350,15.875370919881306,16,1.5937499999999998,10.604592010378838,0.7542576193809509,9.850334390997887,2.564799949526787,7.2855344414711
0.0003,5400,16.023738872403563,17,1.60875,10.586816146969795,0.7906349897384644,9.79618115723133,2.528637245297432,7.267543911933899
0.0003,5450,16.172106824925816,17,1.6237499999999998,10.707241535186768,0.7446129322052002,9.962628602981567,2.598865509033203,7.363763093948364
0.0003,5500,16.320474777448073,17,1.63875,10.7406574934721,0.8058938384056091,9.93476365506649,2.529517099261284,7.405246555805206
0.0003,5550,16.468842729970326,17,1.6537499999999998,10.710313513875008,0.7713521718978882,9.93896134197712,2.5631081610918045,7.375853180885315
0.0003,5600,16.617210682492583,17,1.66875,10.720258876681328,0.7790210247039795,9.941237851977348,2.567128822207451,7.3741090297698975
0.0003,5650,16.765578635014837,17,1.6837499999999999,10.725783854722977,0.8284033536911011,9.897380501031876,2.5451798737049103,7.352200627326965
0.0003,5700,16.91394658753709,17,1.6987499999999998,10.83511207997799,0.8608624339103699,9.97424964606762,2.496260389685631,7.4779892563819885
0.0003,5750,17.062314540059347,18,1.7137499999999999,10.976258516311646,0.7968174815177917,10.179441034793854,2.581777572631836,7.597663462162018
0.0003,5800,17.2106824925816,18,1.7287499999999998,10.998483762145042,0.8570020198822021,10.14148174226284,2.531368598341942,7.610113143920898
0.0003,5850,17.359050445103858,18,1.74375,10.891141533851624,0.856073796749115,10.035067737102509,2.5225483179092407,7.512519419193268
0.0003,5900,17.50741839762611,18,1.7587499999999998,10.91474662721157,0.8968945741653442,10.017852053046227,2.487817868590355,7.530034184455872
0.0003,5950,17.655786350148368,18,1.77375,11.021088056266308,0.8186806440353394,10.202407412230968,2.578602246940136,7.6238051652908325
0.0003,6000,17.80415430267062,18,1.7887499999999998,11.065490022301674,0.8958375453948975,10.169652476906776,2.504034534096718,7.665617942810059
0.0003,6050,17.95252225519288,18,1.8037499999999997,11.14784149825573,0.882009744644165,10.265831753611565,2.5168743580579758,7.748957395553589
0.0003,6100,18.100890207715132,19,1.8187499999999999,11.244189321994781,0.8528119921684265,10.391377329826355,2.5593066811561584,7.8320706486701965
0.0003,6150,18.24925816023739,19,1.8337499999999998,11.22464419901371,0.8141964077949524,10.410447791218758,2.609813943505287,7.8006338477134705
0.0003,6200,18.397626112759642,19,1.84875,11.225332893431187,0.8705409169197083,10.354791976511478,2.5605353489518166,7.794256627559662
0.0003,6250,18.5459940652819,19,1.8637499999999998,11.28860579431057,0.9227378368377686,10.365867957472801,2.5237735360860825,7.842094421386719
0.0003,6300,18.694362017804153,19,1.87875,11.278743408620358,0.8850976824760437,10.393645726144314,2.557886265218258,7.835759460926056
0.0003,6350,18.84272997032641,19,1.8937499999999998,11.36410018056631,0.9647424817085266,10.399357698857784,2.476414166390896,7.922943532466888
0.0003,6400,18.991097922848663,19,1.9087499999999997,11.37940600514412,0.9324981570243835,10.446907848119736,2.518011122941971,7.928896725177765
0.0003,6450,19.13946587537092,20,1.9237499999999998,11.573316596448421,0.9635421633720398,10.609774433076382,2.499190591275692,8.11058384180069
0.0003,6500,19.287833827893174,20,1.9387499999999998,11.482066214084625,0.8982720375061035,10.583794176578522,2.554539978504181,8.02925419807434
0.0003,6550,19.43620178041543,20,1.9537499999999999,11.46629610657692,0.8959606289863586,10.570335477590561,2.568711668252945,8.001623809337616
0.0003,6600,19.584569732937684,20,1.9687499999999998,11.580224938690662,0.930879533290863,10.6493454053998,2.532933659851551,8.116411745548248
0.0003,6650,19.73293768545994,20,1.98375,11.414942651987076,0.9618120789527893,10.453130573034286,2.513599544763565,7.939531028270721
0.0003,6700,19.881305637982194,20,1.9987499999999998,11.498562023043633,1.0153213739395142,10.483240649104118,2.4655253142118454,8.017715334892273
0.0003,6750,20.02967359050445,21,2.01375,11.616195052862167,0.9565265774726868,10.65966847538948,2.545700639486313,8.113967835903168
0.0003,6800,20.178041543026705,21,2.0287499999999996,11.824399344623089,0.9817181825637817,10.842681162059307,2.5159484073519707,8.326732754707336
0.0003,6850,20.326409495548962,21,2.0437499999999997,11.701434418559074,0.9789798259735107,10.722454592585564,2.5062604397535324,8.216194152832031
0.0003,6900,20.474777448071215,21,2.05875,11.712948940694332,0.9825813174247742,10.730367623269558,2.516569994390011,8.213797628879547
0.0003,6950,20.623145400593472,21,2.07375,11.745069943368435,1.0004628896713257,10.74460705369711,2.48662181943655,8.257985234260559
0.0003,7000,20.771513353115726,21,2.0887499999999997,11.711401209235191,1.0650966167449951,10.646304592490196,2.452622875571251,8.193681716918945
0.0003,7050,20.919881305637983,21,2.10375,11.827875509858131,1.0320287346839905,10.795846775174141,2.4843372255563736,8.311509549617767
0.0003,7100,21.068249258160236,22,2.11875,11.954453989863396,1.0799740552902222,10.874479934573174,2.4522464722394943,8.42223346233368
0.0003,7150,21.216617210682493,22,2.1337499999999996,11.982071481645107,0.9836013913154602,10.998470090329647,2.541580520570278,8.456889569759369
0.0003,7200,21.364985163204746,22,2.1487499999999997,11.940626114606857,1.013858139514923,10.926767975091934,2.50703164935112,8.419736325740814
0.0003,7250,21.513353115727003,22,2.16375,11.947148814797401,1.026094377040863,10.921054437756538,2.5238437801599503,8.397210657596588
0.0003,7300,21.661721068249257,22,2.17875,12.002453185617924,1.0647518038749695,10.937701381742954,2.480059005320072,8.457642376422882
0.0003,7350,21.810089020771514,22,2.1937499999999996,11.986348204314709,1.0632314085960388,10.92311679571867,2.482735924422741,8.440380871295929
0.0003,7400,21.958456973293767,22,2.2087499999999998,12.118828237056732,1.1374717950820923,10.98135644197464,2.4109711050987244,8.570385336875916
0.0003,7450,22.106824925816024,23,2.22375,12.181493304669857,1.0573509335517883,11.124142371118069,2.4888890013098717,8.635253369808197
0.0003,7500,22.255192878338278,23,2.23875,12.174510143697262,1.1118330359458923,11.06267710775137,2.45684065669775,8.60583645105362
0.0003,7550,22.403560830860535,23,2.2537499999999997,12.140705786645412,1.1148993372917175,11.025806449353695,2.4656457528471947,8.5601606965065
0.0003,7600,22.551928783382788,23,2.26875,12.200737282633781,1.1420093774795532,11.058727905154228,2.444789692759514,8.613938212394714
0.0003,7650,22.700296735905045,23,2.28375,12.078573018312454,1.0799678564071655,10.998605161905289,2.4834852516651154,8.515119910240173
0.0003,7700,22.8486646884273,23,2.2987499999999996,12.293922513723373,1.1364009380340576,11.157521575689316,2.4308439195156097,8.726677656173706
0.0003,7750,22.997032640949556,23,2.3137499999999998,12.320765905082226,1.0839025378227234,11.236863367259502,2.5034603402018547,8.733403027057648
0.0003,7800,23.14540059347181,24,2.32875,12.355169110000134,1.1070707440376282,11.248098365962505,2.497558645904064,8.750539720058441
0.0003,7850,23.293768545994066,24,2.34375,12.39241323620081,1.1694986820220947,11.222914554178715,2.440261222422123,8.782653331756592
0.0003,7900,23.44213649851632,24,2.3587499999999997,12.357512511312962,1.12010258436203,11.237409926950932,2.4818380251526833,8.755571901798248
0.0003,7950,23.590504451038576,24,2.37375,12.428620114922523,1.074663758277893,11.35395635664463,2.520791783928871,8.83316457271576
0.0003,8000,23.73887240356083,24,2.38875,12.322285518050194,1.119735598564148,11.202549919486046,2.4653488248586655,8.73720109462738
0.0003,8050,23.887240356083087,24,2.4037499999999996,12.436381854116917,1.1950129866600037,11.241368867456913,2.424055613577366,8.817313253879547
0.0003,8100,24.03560830860534,25,2.4187499999999997,12.509227596223354,1.1642306447029114,11.344996951520443,2.466129384934902,8.87886756658554
0.0003,8150,24.183976261127597,25,2.43375,12.506921537220478,1.1634466052055359,11.343474932014942,2.465184934437275,8.878289997577667
0.0003,8200,24.33234421364985,25,2.44875,12.562535628676414,1.1063205003738403,11.456215128302574,2.501877173781395,8.95433795452118
0.0003,8250,24.480712166172108,25,2.4637499999999997,12.535613916814327,1.2230971455574036,11.312516771256924,2.4207655414938927,8.891751229763031
0.0003,8300,24.62908011869436,25,2.47875,12.543062545359135,1.1336621046066284,11.409400440752506,2.474011041224003,8.935389399528503
0.0003,8350,24.777448071216618,25,2.49375,12.562442936003208,1.1973370909690857,11.365105845034122,2.433757223188877,8.931348621845245
0.0003,8400,24.92581602373887,25,2.5087499999999996,12.632258281111717,1.1830161809921265,11.44924210011959,2.452725514769554,8.996516585350037
0.0003,8450,25.07418397626113,26,2.5237499999999997,12.758924640715122,1.2593985795974731,11.499526061117649,2.4202288761734962,9.079297184944153
0.0003,8500,25.222551928783382,26,2.53875,12.772736057639122,1.1248347163200378,11.647901341319084,2.5300822108983994,9.117819130420685
0.0003,8550,25.37091988130564,26,2.55375,12.618085026741028,1.1410016417503357,11.477083384990692,2.4983500242233276,8.978733360767365
0.0003,8600,25.519287833827892,26,2.5687499999999996,12.7172497138381,1.2541916370391846,11.463058076798916,2.415889583528042,9.047168493270874
0.0003,8650,25.66765578635015,26,2.5837499999999998,12.681788340210915,1.2156526446342468,11.466135695576668,2.43627966940403,9.029856026172638
0.0003,8700,25.816023738872403,26,2.59875,12.834625042974949,1.2414715886116028,11.593153454363346,2.422488249838352,9.170665204524994
0.0003,8750,25.96439169139466,26,2.6137499999999996,12.879584558308125,1.2468792796134949,11.63270527869463,2.45018220692873,9.1825230717659
0.0003,8800,26.112759643916913,27,2.6287499999999997,12.942989081144333,1.2001991868019104,11.742789894342422,2.4798860251903534,9.262903869152069
0.0003,8850,26.26112759643917,27,2.64375,12.931036777794361,1.3593812584877014,11.57165551930666,2.3273649886250496,9.24429053068161
0.0003,8900,26.409495548961424,27,2.65875,12.915582451969385,1.2924923300743103,11.623090121895075,2.399835381656885,9.22325474023819
0.0003,8950,26.55786350148368,27,2.6737499999999996,12.904986068606377,1.327792465686798,11.577193602919579,2.36709301173687,9.210100591182709
0.0003,9000,26.706231454005934,27,2.6887499999999998,12.979951329529285,1.3090731501579285,11.670878179371357,2.382155604660511,9.288722574710846
0.0003,9050,26.85459940652819,27,2.70375,13.070461437106133,1.3023952841758728,11.76806615293026,2.4040402621030807,9.364025890827179
0.0003,9100,27.002967359050444,28,2.7187499999999996,13.035225715488195,1.2391217350959778,11.796103980392218,2.458320941776037,9.33778303861618
0.0003,9150,27.1513353115727,28,2.7337499999999997,13.077809616923332,1.254578709602356,11.823230907320976,2.469694420695305,9.353536486625671
0.0003,9200,27.299703264094955,28,2.74875,13.132983166724443,1.3905664682388306,11.742416698485613,2.3510248251259327,9.39139187335968
0.0003,9250,27.448071216617212,28,2.76375,13.13658818230033,1.34135901927948,11.79522916302085,2.3922482393682003,9.402980923652649
0.0003,9300,27.596439169139465,28,2.7787499999999996,13.091712772846222,1.3127670884132385,11.778945684432983,2.392813503742218,9.386132180690765
0.0003,9350,27.744807121661722,28,2.7937499999999997,13.19307878986001,1.29294753074646,11.90013125911355,2.397592816501856,9.502538442611694
0.0003,9400,27.893175074183976,28,2.80875,13.206188637763262,1.3110882639884949,11.895100373774767,2.4029047079384327,9.492195665836334
0.0003,9450,28.041543026706233,29,2.8237499999999995,13.252191066741943,1.3119897246360779,11.940201342105865,2.4186501502990723,9.521551191806793
0.0003,9500,28.189910979228486,29,2.8387499999999997,13.426607739180326,1.381152331829071,12.045455407351255,2.3719507567584515,9.673504650592804
0.0003,9550,28.338278931750743,29,2.85375,13.280653271824121,1.3195106387138367,11.961142633110285,2.3986292220652103,9.562513411045074
0.0003,9600,28.486646884272997,29,2.86875,13.294667791575193,1.3790316581726074,11.915636133402586,2.3799455873668194,9.535690546035767
0.0003,9650,28.635014836795254,29,2.8837499999999996,13.249891318380833,1.4044005870819092,11.845490731298923,2.336665190756321,9.508825540542603
0.0003,9700,28.783382789317507,29,2.8987499999999997,13.320541128516197,1.333234965801239,11.987306162714958,2.396414265036583,9.590891897678375
0.0003,9750,28.931750741839764,29,2.91375,13.463416270911694,1.409970462322235,12.053445808589458,2.346061162650585,9.707384645938873
0.0003,9800,29.080118694362017,30,2.92875,13.466422822326422,1.4407219886779785,12.025700833648443,2.3431589864194393,9.682541847229004
0.0003,9850,29.228486646884274,30,2.9437499999999996,13.568567581474781,1.3432104587554932,12.225357122719288,2.4153309538960457,9.810026168823242
0.0003,9900,29.376854599406528,30,2.9587499999999998,13.456763368099928,1.3059329390525818,12.150830429047346,2.4540420584380627,9.696788370609283
0.0003,9950,29.525222551928785,30,2.97375,13.428377658128738,1.4155538082122803,12.012823849916458,2.3732376396656036,9.639586210250854
0.0003,10000,29.673590504451038,30,2.9887499999999996,13.509334992617369,1.4049449563026428,12.104390036314726,2.346501301974058,9.757888734340668
0.0003,10050,29.821958456973295,30,3.0037499999999997,13.536434330046177,1.4876250624656677,12.04880926758051,2.3137954846024513,9.735013782978058
0.0003,10100,29.97032640949555,30,3.01875,13.606479149311781,1.3943289518356323,12.212150197476149,2.4122476391494274,9.799902558326721
0.0003,10150,30.118694362017806,31,3.03375,13.65019078925252,1.3924927115440369,12.257698077708483,2.3876661844551563,9.870031893253326
0.0003,10200,30.26706231454006,31,3.0487499999999996,13.659227531403303,1.4759307503700256,12.183296781033278,2.337289731949568,9.84600704908371
0.0003,10250,30.415430267062316,31,3.0637499999999998,13.644513376057148,1.4252867698669434,12.219226606190205,2.363549955189228,9.855676651000977
0.0003,10300,30.56379821958457,31,3.07875,13.715056080371141,1.419767439365387,12.295288641005754,2.378241438418627,9.917047202587128
0.0003,10350,30.712166172106826,31,3.0937499999999996,13.654624350368977,1.454731822013855,12.199892528355122,2.3647300079464912,9.83516252040863
0.0003,10400,30.86053412462908,31,3.1087499999999997,13.760246317833662,1.4823029041290283,12.277943413704634,2.3385067395865917,9.939436674118042
0.0003,10450,31.008902077151337,32,3.12375,13.750820655375719,1.443758249282837,12.307062406092882,2.358824748545885,9.948237657546997
0.0003,10500,31.15727002967359,32,3.13875,13.855873167514801,1.473137080669403,12.382736086845398,2.3328829407691956,10.049853146076202
0.0003,10550,31.305637982195847,32,3.1537499999999996,13.91720387712121,1.4419966340065002,12.47520724311471,2.367990229278803,10.107217013835907
0.0003,10600,31.4540059347181,32,3.1687499999999997,13.794911481440067,1.487214207649231,12.307697273790836,2.338997460901737,9.9686998128891
0.0003,10650,31.602373887240358,32,3.18375,13.822418306022882,1.473544955253601,12.348873350769281,2.3437717892229557,10.005101561546326
0.0003,10700,31.75074183976261,32,3.1987499999999995,13.846570312976837,1.4544681906700134,12.392102122306824,2.3713520169258118,10.020750105381012
0.0003,10750,31.899109792284868,32,3.2137499999999997,13.835035167634487,1.463734745979309,12.371300421655178,2.343790851533413,10.027509570121765
0.0003,10800,32.047477744807125,33,3.22875,13.950044550001621,1.4539010524749756,12.496143497526646,2.3611382618546486,10.135005235671997
0.0003,10850,32.195845697329375,33,3.24375,14.117136251181364,1.4384560585021973,12.678680192679167,2.3925061337649822,10.286174058914185
0.0003,10900,32.34421364985163,33,3.2587499999999996,14.037078842520714,1.4604449272155762,12.576633915305138,2.36837337911129,10.208260536193848
0.0003,10950,32.49258160237389,33,3.2737499999999997,13.965268444269896,1.5208436846733093,12.444424759596586,2.322933029383421,10.121491730213165
0.0003,11000,32.640949554896146,33,3.28875,13.972111281007528,1.5204241275787354,12.451687153428793,2.3371062837541103,10.114580869674683
0.0003,11050,32.789317507418396,33,3.3037499999999995,14.006978385150433,1.503555417060852,12.50342296808958,2.3421600982546806,10.1612628698349
0.0003,11100,32.93768545994065,33,3.3187499999999996,14.057009264826775,1.4727402925491333,12.584268972277641,2.3762300461530685,10.208038926124573
0.0003,11150,33.08605341246291,34,3.3337499999999998,14.110944531857967,1.5768960118293762,12.534048520028591,2.279588006436825,10.254460513591766
0.0003,11200,33.23442136498517,34,3.34875,14.198199391365051,1.4989705681800842,12.699228823184967,2.350491166114807,10.34873765707016
0.0003,11250,33.38278931750742,34,3.3637499999999996,14.109668355435133,1.4751838445663452,12.634484510868788,2.375600915402174,10.258883595466614
0.0003,11300,33.531157270029674,34,3.3787499999999997,14.039452824741602,1.5379709005355835,12.501481924206018,2.3509922362864017,10.150489687919617
0.0003,11350,33.67952522255193,34,3.39375,14.162352997809649,1.5591732263565063,12.603179771453142,2.297041852027178,10.306137919425964
0.0003,11400,33.82789317507418,34,3.4087499999999995,14.16085672006011,1.5712208151817322,12.589635904878378,2.3113145790994167,10.278321325778961
0.0003,11450,33.97626112759644,34,3.4237499999999996,14.194001346826553,1.5486746430397034,12.64532670378685,2.3358151018619537,10.309511601924896
0.0003,11500,34.124629080118694,35,3.4387499999999998,14.334305379539728,1.4894928336143494,12.844812545925379,2.363864276558161,10.480948269367218
0.0003,11550,34.27299703264095,35,3.45375,14.355776648968458,1.6152830719947815,12.740493576973677,2.28298507258296,10.457508504390717
0.0003,11600,34.4213649851632,35,3.4687499999999996,14.355286829173565,1.5317408442497253,12.82354598492384,2.3440594598650932,10.479486525058746
0.0003,11650,34.56973293768546,35,3.4837499999999997,14.345970880240202,1.5547603368759155,12.791210543364286,2.314737092703581,10.476473450660706
0.0003,11700,34.718100890207715,35,3.49875,14.291485488414764,1.5097628831863403,12.781722605228424,2.3734530806541443,10.40826952457428
0.0003,11750,34.86646884272997,35,3.5137499999999995,14.32936830073595,1.56546151638031,12.76390678435564,2.3237788155674934,10.440127968788147
0.0003,11800,35.01483679525222,36,3.5287499999999996,14.351116251200438,1.6007887125015259,12.750327538698912,2.2928786985576153,10.457448840141296
0.0003,11850,35.16320474777448,36,3.5437499999999997,14.47514171898365,1.5296615362167358,12.945480182766914,2.3514470607042313,10.594033122062683
0.0003,11900,35.311572700296736,36,3.55875,14.551576156169176,1.5707408785820007,12.980835277587175,2.3349793143570423,10.645855963230133
0.0003,11950,35.45994065281899,36,3.5737499999999995,14.442294668406248,1.651219367980957,12.791075300425291,2.2540117017924786,10.537063598632812
0.0003,12000,35.60830860534124,36,3.5887499999999997,14.410160385072231,1.5765018463134766,12.833658538758755,2.3207932338118553,10.5128653049469
0.0003,12050,35.7566765578635,36,3.60375,14.418992850929499,1.5427119731903076,12.876280877739191,2.3804653622210026,10.495815515518188
0.0003,12100,35.90504451038576,36,3.6187499999999995,14.421246759593487,1.6734362244606018,12.747810535132885,2.244365207850933,10.503445327281952
0.0003,12150,36.053412462908014,37,3.6337499999999996,14.551550354808569,1.5292195677757263,13.022330787032843,2.3506521843373775,10.671678602695465
0.0003,12200,36.201780415430264,37,3.6487499999999997,14.66067973151803,1.5522882342338562,13.108391497284174,2.366604719310999,10.741786777973175
0.0003,12250,36.35014836795252,37,3.66375,14.573671579360962,1.5674275159835815,13.00624406337738,2.3444035053253174,10.661840558052063
0.0003,12300,36.49851632047478,37,3.6787499999999995,14.48393539339304,1.6283191442489624,12.855616249144077,2.291421450674534,10.564194798469543
0.0003,12350,36.646884272997035,37,3.6937499999999996,14.529241919517517,1.6076568365097046,12.921585083007812,2.31922447681427,10.602360606193542
0.0003,12400,36.795252225519285,37,3.7087499999999998,14.593512497842312,1.6229630708694458,12.970549426972866,2.3065640553832054,10.66398537158966
0.0003,12450,36.94362017804154,37,3.72375,14.636833373457193,1.6787590980529785,12.958074275404215,2.237983886152506,10.720090389251709
0.0003,12500,37.0919881305638,38,3.7387499999999996,14.66922839358449,1.6417670845985413,13.027461308985949,2.285894710570574,10.741566598415375
0.0003,12550,37.240356083086056,38,3.7537499999999997,14.765386205166578,1.6222559213638306,13.143130283802748,2.307415585964918,10.83571469783783
0.0003,12600,37.388724035608305,38,3.76875,14.693954426795244,1.6292684674263,13.064685959368944,2.2816013880074024,10.783084571361542
0.0003,12650,37.53709198813056,38,3.7837499999999995,14.59745393320918,1.6069692373275757,12.990484695881605,2.3309503607451916,10.659534335136414
0.0003,12700,37.68545994065282,38,3.7987499999999996,14.672689754515886,1.6485168933868408,13.024172861129045,2.2758329696953297,10.748339891433716
0.0003,12750,37.833827893175076,38,3.8137499999999998,14.750643391162157,1.620505690574646,13.130137700587511,2.3203438706696033,10.809793829917908
0.0003,12800,37.982195845697326,38,3.82875,14.762301001697779,1.6451871395111084,13.11711386218667,2.313113246113062,10.804000616073608
0.0003,12850,38.13056379821958,39,3.8437499999999996,14.884297899901867,1.6309727430343628,13.253325156867504,2.316270165145397,10.937054991722107
0.0003,12900,38.27893175074184,39,3.8587499999999997,14.875712387263775,1.6397279500961304,13.235984437167645,2.3203713819384575,10.915613055229187
0.0003,12950,38.4272997032641,39,3.87375,14.89364179968834,1.7224584817886353,13.171183317899704,2.2287741601467133,10.94240915775299
0.0003,13000,38.57566765578635,39,3.8887499999999995,14.868043154478073,1.6641313433647156,13.203911811113358,2.2739321887493134,10.929979622364044
0.0003,13050,38.724035608308604,39,3.9037499999999996,14.772615399211645,1.6975562572479248,13.07505914196372,2.2811636589467525,10.793895483016968
0.0003,13100,38.87240356083086,39,3.9187499999999997,14.844210803508759,1.7730319499969482,13.07117885351181,2.2080344557762146,10.863144397735596
0.0003,13150,39.02077151335312,40,3.93375,14.914554726332426,1.7136202454566956,13.20093448087573,2.2729233615100384,10.928011119365692
0.0003,13200,39.16913946587537,40,3.9487499999999995,15.061429634690285,1.6601451635360718,13.401284471154213,2.318794384598732,11.082490086555481
0.0003,13250,39.317507418397625,40,3.9637499999999997,15.097108513116837,1.6727498769760132,13.424358636140823,2.3033291399478912,11.121029496192932
0.0003,13300,39.46587537091988,40,3.97875,14.900345105677843,1.7160305976867676,13.184314507991076,2.2526650615036488,10.931649446487427
0.0003,13350,39.61424332344214,40,3.9937499999999995,14.992728482931852,1.6651635766029358,13.327564906328917,2.2959559075534344,11.031608998775482
0.0003,13400,39.76261127596439,40,4.00875,14.939402248710394,1.7094478607177734,13.22995438799262,2.257447149604559,10.972507238388062
0.0003,13450,39.910979228486646,40,4.02375,14.997738547623158,1.7930096983909607,13.204728849232197,2.2218670323491096,10.982861816883087
0.0003,13500,40.0593471810089,41,4.038749999999999,15.086780320852995,1.750932514667511,13.335847806185484,2.2138383500277996,11.122009456157684
0.0003,13550,40.20771513353116,41,4.05375,15.181157723069191,1.670900046825409,13.510257676243782,2.3047267347574234,11.205530941486359
0.0003,13600,40.35608308605341,41,4.06875,15.157197292894125,1.7336243391036987,13.423572953790426,2.2396500669419765,11.18392288684845
0.0003,13650,40.50445103857567,41,4.083749999999999,15.082533281296492,1.6535196900367737,13.429013591259718,2.31964198872447,11.109371602535248
0.0003,13700,40.652818991097924,41,4.09875,15.068073756992817,1.7485382556915283,13.319535501301289,2.2498102262616158,11.069725275039673
0.0003,13750,40.80118694362018,41,4.11375,15.082541085779667,1.7680588960647583,13.314482189714909,2.209393359720707,11.105088829994202
0.0003,13800,40.94955489614243,41,4.128749999999999,15.154367234557867,1.8328209519386292,13.321546282619238,2.1817946694791317,11.139751613140106
0.0003,13850,41.09792284866469,42,4.14375,15.128672134131193,1.7837516069412231,13.34492052718997,2.211665164679289,11.133255362510681
0.0003,13900,41.246290801186944,42,4.1587499999999995,15.331216916441917,1.7863811254501343,13.544835790991783,2.231372222304344,11.313463568687439
0.0003,13950,41.3946587537092,42,4.17375,15.254329819232225,1.7967923879623413,13.457537431269884,2.209712643176317,11.247824788093567
0.0003,14000,41.54302670623145,42,4.18875,15.166452128440142,1.8085535168647766,13.357898611575365,2.177657086402178,11.180241525173187
0.0003,14050,41.69139465875371,42,4.203749999999999,15.183133132755756,1.7436404824256897,13.439492650330067,2.252834089100361,11.186658561229706
0.0003,14100,41.839762611275965,42,4.21875,15.311908442527056,1.7977983951568604,13.514110047370195,2.217917639762163,11.296192407608032
0.0003,14150,41.98813056379822,42,4.23375,15.23988257907331,1.7433865070343018,13.496496072039008,2.2933095600456,11.203186511993408
0.0003,14200,42.13649851632047,43,4.248749999999999,15.41553070768714,1.7739587426185608,13.641571965068579,2.2356548570096493,11.40591710805893
0.0003,14250,42.28486646884273,43,4.26375,15.37426882609725,1.828019380569458,13.546249445527792,2.2204125486314297,11.325836896896362
0.0003,14300,42.433234421364986,43,4.27875,15.428252659738064,1.8055367469787598,13.622715912759304,2.237926445901394,11.38478946685791
0.0003,14350,42.58160237388724,43,4.293749999999999,15.402475003153086,1.7799152135849,13.622559789568186,2.2024692334234715,11.420090556144714
0.0003,14400,42.72997032640949,43,4.30875,15.31424774043262,1.7836925983428955,13.530555142089725,2.2512043844908476,11.279350757598877
0.0003,14450,42.87833827893175,43,4.3237499999999995,15.30530227161944,1.8189990520477295,13.48630321957171,2.217922816053033,11.268380403518677
0.0003,14500,43.02670623145401,44,4.338749999999999,15.405018465593457,1.7866134643554688,13.618405001237988,2.266679184511304,11.351725816726685
